"ZCTA","Post Office Name","State","HCP: Health Center Count ( Combined ) 2019","HCP: Dominant Health Center 2019","Pop: Total (#) 2015-2019","Pop: Low-Income (#) 2015-2019","HCP: Total Patients (#) 2019","HCP: Penetration of Low-Income (%)","HCP: Penetration of Total Population (%)","HCP: Penetration of Uninsured Population (%)","HCP: Penetration of Medicaid/ Public Ins. (%)","HCP: Penetration of Medicare/ Private Ins. (%)","HCP: 1-yr Change in Patients (%) 2018, 2019","HCP: 2-yr Change in Patients (%) 2017, 2019","HCP: 2-yr Change in Patients (#) 2017, 2019","HCP: 1-yr Change in Uninsured (%) 2018, 2019","HCP: 2-yr Change in Uninsured (%) 2017, 2019","HCP: 1-yr Change in Medicaid/ Public Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicaid/ Public Ins. (%) 2017, 2019","HCP: 1-yr Change in Medicare/ Private Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicare/ Private Ins. (%) 2017, 2019","HCP: Low-Income Not Served by Health Centers (#)","HCP: Uninsured Not Served by Health Centers (#)","HCP: Medicaid/ Public Ins. Not Served by Health Centers (#)","HCP: Medicare/ Private Ins. Not Served by Health Centers (#)","HCP: Total Population Not Served by Health Centers (#)","HCP: Uninsured (%) 2019","HCP: Uninsured (#) 2019","HCP: Medicaid/ Public Ins (%) 2019","HCP: Medicaid/ Public Ins (#) 2019","HCP: Medicare/ Private Ins. (%) 2019","HCP: Medicare/ Private Ins. (#) 2019","Pop: Poverty (%) 2015-2019","Pop: Low-Income (%) 2015-2019","Pop: Racial/ Ethnic Minority (%) 2015-2019","Pop: Hispanic/Latino (%) 2015-2019","Pop: Black (%) 2015-2019","Pop: Asian (%) 2015-2019","Pop: American Indian/Alaska Native (%) 2015-2019","Pop: Native Hawaiian (%) 2015-2019","Pop: Other Pacific Islander (%) 2015-2019","Pop: White (%) 2015-2019","Pop: More than One Race (%) 2015-2019","Pop: Uninsured, Est. (%) 2019","Pop: Uninsured, Est. (#) 2019","Pop: 1-yr Change in Uninsured, Est. (%) 2018, 2019","Pop: 2-yr Change in Uninsured, Est. (%) 2017, 2019","Pop: Medicaid/ Public Ins., Est. (%) 2019","Pop: Medicaid/ Public Ins., Est. (#) 2019","Pop: 1-yr Change in Medicaid/ Public Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicaid/ Public Ins., Est. (%) 2017, 2019","Pop: Medicare/ Private Ins., Est. (%) 2019","Pop: Medicare/ Private Ins., Est. (#) 2019","Pop: 1-yr Change in Medicare/ Private Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicare/ Private Ins., Est. (%) 2017, 2019","Pop: 1-yr Change in Total Population (%) 2018, 2019","Pop: 2-yr Change in Total Population (%) 2017, 2019","Pop: Under 18 (%) 2015-2019","Pop: School-Aged Children (%) 2015-2019","Pop: 18-64 (%) 2015-2019","Pop: 65 and older (%) 2015-2019","Pop: Not Employed (%) 2015-2019","Pop: Households with Limited English Proficiency (%) 2015-2019","Pop: Less Than High School Education (%) 2015-2019","Pop: Veterans (%) 2015-2019","Pop: Disability (%) 2015-2019","Pop: Low Birth Weight Rate, Est. 2017","Pop: Age-Adjusted Mortality Rate (per 100,000), Est. 2013-2016","Pop: Adults Ever Told Have Diabetes, Est. (%) 2017","Pop: Adults Ever Told Have High Blood Pressure, Est. (%) 2017","Pop: Adults Who Are Obese, Est. (%) 2017","Pop: Adults with No Dental Visit in Past Year, Est. (%) 2017","Pop: Adults Who Have Delayed/ Not Sought Care Due to Cost, Est. (%) 2017","Pop: Adults with No Usual Source of Care, Est. (%) 2017","Pop: Adults Who Are Binge Drinkers, Est. (%) 2017","Pop: Adults Who Smoke, Est. (%) 2017","Pop: Uninsured Population below 138% FPL (%) 2015-2019","Pop: Uninsured Population below 200% FPL (%) 2015-2019","Pop: Uninsured Population at 138%-400% FPL (%) 2015-2019","HCP: Dominant Health Center Serving ZCTA (Share of Patients) 2019","HCP: #2 Health Center Serving ZCTA 2019","HCP: #2 Health Center (Share of Patients) 2019","HCP: #3 Health Center Serving ZCTA 2019","HCP: #3 Health Center (Share of Patients) 2019","HCP: #4 Health Center Serving ZCTA 2019","HCP: #4 Health Center Serving ZCTA (Share of Patients) 2019","HCP: #5 Health Center Serving ZCTA 2019","HCP: #5 Health Center (Share of Patients) 2019"
"37178","Tennessee Ridge","TN","1","TENNESSEE STATE DEPATMENT OF HEALTH","2003","879","46","0.0523321957","0.0229655517","0.1428571429","0.0246305419","0.0078125","-0.206896552","-0.333333333","-23","-0.235294118","-0.409090909","-0.090909091","-0.285714286","-0.230769231","-0.090909091","833","156","396","1270","1957","0.5652173913","26","0.2173913043","10","0.2173913043","10","0.13629556","0.43884174","0.01997004","0","0.00349476","0.00698952","0.000999","0","0","0.98002996","0.008","0.0974304069","182","-0.085427136","0.0340909091","0.2173447537","406","-0.081447964","-0.113537118","0.6852248394","1280","-0.092841956","0.0078740157","-0.077383694","-0.090785293","0.174","0.109","0.621","0.2046929606","0.508616","0.0249376559","0.235574","0.094","0.206","0.0791800320148468","0.010009180908203125","0.12399999618530273","0.38299999237060545","0.3340000152587891","0.18799999237060547","0.14","0.20200000762939452","0.13300000190734862","0.23200000762939454","0.55","0.713","0.403","1","null","0","null","0","null","0","null","0"
"37184","Norene","TN","2","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","6195","1693","117","0.0691080921","0.0188861985","0.1551362683","0.0168067227","0.0057927483","0.206185567","0.56","42","0.3214285714","0.6086956522","0.1428571429","0.4545454545","0","0.5","1576","403","936","4634","6078","0.6324786325","74","0.1367521368","16","0.2307692308","27","0.1414713","0.27372676","0.09346247","0.03599677","0.03987086","0","0.006457","0","0","0.91880549","0.016","0.0783251232","477","-0.167539267","-0.020533881","0.1563218391","952","0.1469879518","-0.041289023","0.7653530378","4661","-0.034789812","-0.022441275","0.032155948","0.0542886317","0.212","0.174","0.591","0.1966101695","0.464377","0","0.163446","0.081","0.228","0.08743041008710861","0.0076189862060546875","0.15199999809265136","0.42700000762939455","0.3129999923706055","0.20200000762939452","0.11399999618530274","0.16100000381469726","0.12600000381469725","0.185","0.346","0.42","0.592","0.8034188034","TENNESSEE STATE DEPARTMENT OF HEALTH","0.1965811966","null","0","null","0","null","0"
"37186","Westmoreland","TN","3","HOPE FAMILY HEALTH SERVICES","10038","4139","1511","0.3650640251","0.1505279936","0.2880658436","0.1821305842","0.1177698271","0.1085840059","0.1176035503","159","0.1784511785","0.1217948718","0.1853035144","0.0943952802","0.0491367862","0.1269614836","2628","865","1666","5918","8527","0.231634679","350","0.2455327598","371","0.5228325612","790","0.19905165","0.41757466","0.05289898","0.02799362","0.00637577","0.00109584","0.005479","0","0","0.97041243","0.014","0.1219879518","1215","0.095581605","0.2802950474","0.2045180723","2037","0.0376974019","0.0215646941","0.6734939759","6708","0.0220935548","0.0577105014","0.0732385331","0.1074580759","0.255","0.182","0.626","0.1194461048","0.409901","0.0098591549","0.178428","0.052","0.216","0.08318600058555603","0.00857216796875","0.10300000190734863","0.3529999923706055","0.3139999961853027","0.25799999237060545","0.12899999618530272","0.18899999618530272","0.15600000381469725","0.19200000762939454","0.613","0.708","0.222","0.8544010589","TENNESSEE STATE DEPARTMENT OF HEALTH","0.1356717406","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0099272005","null","0","null","0"
"37187","White Bluff","TN","3","PERRY COUNTY MEDICAL CENTER, INC.","7349","2390","64","0.0267782427","0.0087086678","0.047879617","0.0077071291","0.0038230475","0.488372093","-0.015384615","-1","1.5","-0.102564103","-0.428571429","-0.428571429","0.4","0.75","2326","696","1030","5472","7285","0.546875","35","0.125","8","0.328125","21","0.0956341","0.33125433","0.02721459","0.00857259","0.00748401","0","0.005443","0","0","0.97591509","0.007","0.1006609749","731","-0.129761905","0.039829303","0.1429358303","1038","-0.012369172","-0.151267375","0.7564031947","5493","0.0192985712","-0.022945571","-0.001494565","-0.014879357","0.237","0.179","0.64","0.1224656416","0.431363","0","0.227376","0.073","0.202","0.07306124269962311","0.009657850341796875","0.10600000381469726","0.35200000762939454","0.28600000381469726","0.32299999237060545","0.12800000190734864","0.20299999237060548","0.15","0.19700000762939454","0.453","0.681","0.501","0.4375","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.28125","MERCY HEALTH SERVICES, INC.","0.28125","null","0","null","0"
"37010","Adams","TN","1","COMMUNITY HEALTH CENTERS OF WESTERN KENTUCKY","4966","853","11","0.0128956624","0.0022150624","0.0069444444","0","0.0016891892","9999","-0.620689655","-18","9999","-0.88","null","null","9999","1","842","429","739","4728","4955","0.2727272727","3","0","0","0.7272727273","8","0.06272691","0.17204518","0.09343536","0.0328232","0.04933548","0.00543697","0.000403","0","0.004","0.92468788","0.016","0.0731335703","432","0.1581769437","0.0719602978","0.1251058067","739","0.0788321168","-0.037760417","0.801760623","4736","0.0297890846","0.0580875782","0.0056703119","0.0273065784","0.276","0.233","0.598","0.1262585582","0.371483","0","0.081614","0.141","0.235","0.06717569380998611","0.008869585571289062","0.23","0.52","0.3029999923706055","0.27600000381469725","0.11800000190734863","0.185","0.08600000381469726","0.195","0.13","0.163","0.481","1","null","0","null","0","null","0","null","0"
"37012","Alexandria","TN","2","TENNESSEE STATE DEPARTMENT OF HEALTH","2185","625","70","0.112","0.0320366133","0.1589958159","0.0539215686","0.0060168472","-0.166666667","-0.222222222","-20","-0.05","-0.155555556","-0.185185185","-0.266666667","-0.411764706","-0.333333333","555","201","386","1652","2115","0.5428571429","38","0.3142857143","22","0.1428571429","10","0.11258581","0.28604119","0.0617849","0.02334096","0.03340961","0.001373","0","0","0","0.9597254","0.005","0.1035080121","239","-0.15248227","0.0213675214","0.1766998701","408","0.1027027027","0.0569948187","0.7197921178","1662","0.0177587263","-0.062076749","-0.06504065","-0.059405941","0.19","0.135","0.583","0.2265446224","0.42465","0","0.17194","0.112","0.187","0.09191682189702988","0.010080953369140624","0.13399999618530273","0.39799999237060546","0.34599998474121096","0.35","0.13699999809265137","0.19200000762939454","0.13199999809265137","0.23899999618530274","0.197","0.197","0.697","0.7","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.3","null","0","null","0","null","0"
"37015","Ashland City","TN","3","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","17665","5989","156","0.0260477542","0.0088310218","0.0625361899","0.0071400238","0.002272383","0.0833333333","-0.152173913","-28","0.1868131868","-0.149606299","-0.25","-0.181818182","0.0344827586","-0.142857143","5833","1619","2503","13172","17509","0.6923076923","108","0.1153846154","18","0.1923076923","30","0.13844639","0.34692695","0.10319841","0.05077838","0.01720917","0.00605718","0.008435","0","0","0.93274837","0.023","0.0989684814","1727","-0.141223272","0.2136331694","0.144469914","2521","-0.087916064","-0.157701303","0.7565616046","13202","0.049860835","0.0215894142","0.0197425388","0.0122629076","0.216","0.161","0.619","0.1654684404","0.426858","0.0113891803","0.158062","0.089","0.203","0.08414198458194733","0.0097207958984375","0.1","0.33799999237060546","0.3189999961853027","0.24200000762939453","0.13699999809265137","0.21299999237060546","0.15300000190734864","0.21700000762939453","0.418","0.551","0.548","0.5064102564","MATTHEW WALKER HEALTH CENTER","0.2628205128","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.2307692308","null","0","null","0"
"37016","Auburntown","TN","2","RUTHERFORD COUNTY PRIMARY CARE INC.","950","243","29","0.1193415638","0.0305263158","0.1463414634","0.0548780488","0.0138888889","1.4166666667","0.8125","13","1","1.4","2","-0.181818182","1.6666666667","9999","214","70","155","568","921","0.4137931034","12","0.3103448276","9","0.275862069","8","0.05063291","0.25632911","0.01157895","0.00631579","0","0","0","0","0","0.98947368","0.003","0.099756691","82","-0.219047619","0.0379746835","0.199513382","164","0.0789473684","0.0649350649","0.700729927","576","-0.025380711","-0.006896552","-0.043303122","-0.213576159","0.195","0.129","0.578","0.2273684211","0.422785","0.0227848101","0.140751","0.153","0.137","0.0748296007514","0.009169623413085937","0.12699999809265136","0.4","0.35700000762939454","0.41900001525878905","0.14","0.18700000762939453","0.12600000381469725","0.23399999618530273","0.125","0.375","0.5","0.5172413793","TENNESSEE STATE DEPARTMENT OF HEALTH","0.4827586207","null","0","null","0","null","0"
"37022","Bethpage","TN","2","HOPE FAMILY HEALTH SERVICES","6583","2517","292","0.1160111244","0.0443566763","0.122681883","0.0462222222","0.0322715842","-0.0875","0.0354609929","10","0.0361445783","0.1315789474","-0.147540984","-0.071428571","-0.125","0.0266666667","2225","615","1073","4618","6291","0.2945205479","86","0.1780821918","52","0.5273972603","154","0.16890122","0.38788719","0.09342245","0.04511621","0.02627981","0.00182288","0.004861","0","0","0.92769254","0.03","0.1062443165","701","0.1091772152","0.2212543554","0.170506214","1125","0.0273972603","0.0465116279","0.7232494695","4772","0.0340195016","0.0467207721","0.016993666","0.0056523068","0.25","0.176","0.628","0.1218289534","0.364822","0","0.221218","0.088","0.203","0.0773913785815239","0.008250557861328126","0.09899999618530274","0.35400001525878905","0.3110000038146973","0.32299999237060545","0.12","0.18100000381469727","0.16","0.18600000381469728","0.525","0.632","0.323","0.9109589041","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0890410959","null","0","null","0","null","0"
"37023","Big Rock","TN","2","TENNESSEE STATE DEPATMENT OF HEALTH","1457","442","154","0.3484162896","0.1056966369","0.5703703704","0.1976284585","0.0201042442","-0.176470588","-0.248780488","-51","0.115942029","-0.245098039","-0.468085106","-0.315068493","0.125","-0.1","288","58","203","1316","1303","0.5","77","0.3246753247","50","0.1753246753","27","0.25531915","0.30336307","0.23335621","0.12628689","0.00686342","0.01990391","0","0","0","0.8702814","0.087","0.0779896014","135","0.08","0.0384615385","0.14615829","253","-0.076642336","-0.118466899","0.7758521086","1343","0.01665405","0.2044843049","0.0557971014","0.2182274247","0.172","0.099","0.721","0.1077556623","0.517685","0","0.188496","0.2","0.291","0.07463955134153366","0.008030479736328125","0.08100000381469727","0.27700000762939453","0.2670000076293945","0.33799999237060546","0.11100000381469727","0.16299999237060547","0.11800000190734863","0.18200000762939453","0.516","0.516","0.338","0.9155844156","MATTHEW WALKER HEALTH CENTER","0.0844155844","null","0","null","0","null","0"
"37025","Bon Aqua","TN","5","PERRY COUNTY MEDICAL CENTER, INC.","5698","2110","654","0.3099526066","0.1147771148","0.2582582583","0.1886281588","0.0569343066","-0.050798258","-0.053545586","-37","-0.10880829","-0.235555556","-0.004761905","-0.095238095","-0.045454545","0.1617021277","1456","494","899","4522","5044","0.2629969419","172","0.3195718654","209","0.4174311927","273","0.22200772","0.37030537","0.03018603","0","0.004212","0.01105651","0","0","0","0.96981397","0.015","0.1013852946","666","-0.119047619","0.2613636364","0.1686710306","1108","-0.072026801","-0.064978903","0.7299436748","4795","0.0684046346","0.0564000881","-0.020962199","0.0466568699","0.241","0.177","0.605","0.1546156546","0.443981","0.0072850898","0.186441","0.124","0.218","0.07305999845266342","0.009520565185546875","0.09800000190734863","0.33599998474121096","0.33099998474121095","0.23799999237060546","0.15100000381469728","0.22600000381469726","0.15199999809265136","0.2539999961853027","0.384","0.595","0.362","0.8654434251","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.0581039755","MERCY HEALTH SERVICES, INC.","0.0366972477","MAURY REGIONAL HOSPITAL","0.0229357798","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0168195719"
"37026","Bradyville","TN","2","TENNESSEE STATE DEPARTMENT OF HEALTH","2380","738","162","0.2195121951","0.0680672269","0.3004484305","0.1720698254","0.0145985401","0.0188679245","-0.058139535","-10","-0.014705882","0","0.0952380952","-0.092105263","-0.071428571","-0.103448276","576","156","332","1755","2218","0.4135802469","67","0.4259259259","69","0.1604938272","26","0.08319328","0.31008403","0.09579832","0.09033613","0","0","0","0","0","0.96806723","0.005","0.0927234927","223","-0.268852459","0.0136363636","0.1667359667","401","0.0808625337","-0.069605568","0.7405405405","1781","0.0142369021","-0.050133333","0.0582481103","0.0540301151","0.227","0.202","0.639","0.1340336134","0.399467","0","0.194175","0.123","0.178","0.06959374994039536","0.009189760131835938","0.12300000190734864","0.3840000152587891","0.37599998474121094","0.5120000076293946","0.155","0.22","0.135","0.2610000038146973","0.243","0.243","0.714","0.7469135802","RUTHERFORD COUNTY PRIMARY CARE INC.","0.2530864198","null","0","null","0","null","0"
"37028","Bumpus Mills","TN","1","TENNESSEE STATE DEPATMENT OF HEALTH","563","73","54","0.7397260274","0.0959147425","0.62","0.1489361702","0.0179640719","-0.181818182","-0.307692308","-24","-0.060606061","-0.060606061","-0.263157895","-0.517241379","-0.357142857","-0.4375","19","19","80","492","509","0.5740740741","31","0.2592592593","14","0.1666666667","9","0.0053286","0.12966252","0.0071048","0.0017762","0.0017762","0.0017762","0","0","0","0.9928952","0.002","0.0775193798","50","0.0638297872","0.0204081633","0.1457364341","94","-0.078431373","-0.121495327","0.776744186","501","0.0162271805","0.2043269231","-0.276349614","-0.18287373","0.115","0.032","0.536","0.3481349911","0.470942","0","0","0.072","0.259","0.07837697863578796","0.008511950073242187","0.11600000381469727","0.3509999847412109","0.27299999237060546","0.33099998474121095","0.10100000381469726","0.13800000190734862","0.09899999618530274","0.17100000381469727","0.4","0.4","0","1","null","0","null","0","null","0","null","0"
"37030","Carthage","TN","2","TENNESSEE STATE DEPARTMENT OF HEALTH","7260","3211","376","0.1170974774","0.0517906336","0.20375","0.0938074801","0.0127388535","-0.05764411","-0.226337449","-110","0.0448717949","-0.128342246","-0.1","-0.25","-0.178082192","-0.368421053","2835","637","1478","4650","6884","0.4335106383","163","0.4069148936","153","0.1595744681","60","0.25645414","0.45799458","0.09669421","0.04848485","0.0546832","0","0.00427","0","0","0.90853994","0.017","0.1120291276","800","-0.18200409","0.0638297872","0.2283993838","1631","0.051579626","0.1012829169","0.6595714886","4710","0.0129032258","-0.041123779","0.0278918307","0.0465619144","0.247","0.194","0.59","0.1630853994","0.46897","0.0105152471","0.185738","0.065","0.239","0.0982208102941513","0.0084167822265625","0.12800000190734864","0.42","0.33299999237060546","0.5879999923706055","0.13399999618530273","0.18399999618530274","0.12399999618530273","0.22600000381469726","0.48","0.646","0.387","0.9414893617","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0585106383","null","0","null","0","null","0"
"37031","Castalian Springs","TN","2","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","4281","989","75","0.0758341759","0.0175192712","0.0899182561","0.0131826742","0.0102219626","-0.0625","-0.147727273","-13","-0.131578947","0","-0.461538462","-0.65","0.2068965517","0","914","334","524","3389","4206","0.44","33","0.0933333333","7","0.4666666667","35","0.07988788","0.23102079","0.09553843","0.01962158","0.05442654","0.00023359","0","0","0.004","0.90703107","0.027","0.0849143915","367","-0.162100457","-0.051679587","0.1228597871","531","-0.158478605","-0.115","0.7922258214","3424","0.0331925166","0.1095268957","0.0197713197","0.1446524064","0.203","0.152","0.627","0.1695865452","0.355747","0","0.144582","0.101","0.226","0.07735871523618698","0.008602626342773437","0.11800000190734863","0.38","0.34700000762939454","0.39299999237060546","0.14899999618530274","0.21399999618530274","0.14300000190734863","0.23","0.307","0.644","0.46","0.6","HOPE FAMILY HEALTH SERVICES","0.4","null","0","null","0","null","0"
"37032","Cedar Hill","TN","0","null","5275","1694","0","null","null","null","null","null","-1","-1","-28","-1","-1","null","-1","-1","-1","1694","437","608","3948","5275","0","0","0","0","0","0","0.0962963","0.32174739","0.05649289","0.01554502","0.03582938","0.00189573","0","0","0","0.95336493","0.009","0.0875225315","437","-0.093360996","0.3202416918","0.1217704787","608","-0.084337349","-0.114992722","0.7907069898","3948","0.0624327234","0.0707892596","0.0907775021","0.1647162729","0.257","0.198","0.606","0.1368720379","0.44825","0","0.179041","0.096","0.176","0.07273565977811813","0.009048518676757813","0.10600000381469726","0.34200000762939453","0.34200000762939453","0.37400001525878906","0.14199999809265137","0.21200000762939453","0.15199999809265136","0.21600000381469728","0.465","0.716","0.535","0","null","0","null","0","null","0","null","0"
"37035","Chapmansboro","TN","0","null","3214","528","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","528","383","539","2923","3214","0","0","0","0","0","0","0.08556316","0.16428127","0.06253889","0.02022402","0.01493466","0.00902302","0.00809","0","0","0.9390168","0.01","0.099609883","383","-0.123569794","0.3071672355","0.1401820546","539","-0.001851852","-0.113486842","0.7602080624","2923","0.0443015363","0.0128205128","-0.037724551","-0.10895481","0.233","0.156","0.666","0.1017423771","0.315664","0","0.16209","0.077","0.15","0.0847124457359314","0.010068925170898437","0.12300000190734864","0.37","0.33299999237060546","0.24600000381469728","0.14100000381469727","0.20600000381469727","0.13899999618530273","0.22","0.201","0.201","0.753","0","null","0","null","0","null","0","null","0"
"37040","Clarksville","TN","6","MATTHEW WALKER HEALTH CENTER","52155","19574","1191","0.0608460202","0.022835778","0.1318731462","0.0298492047","0.0091409226","0.0788043478","-0.452665441","-985","0.0528233151","-0.129518072","0.235042735","-0.686210641","0.0093457944","-0.45177665","18383","3805","9393","35121","50964","0.4853064652","578","0.2426532326","289","0.2720403023","324","0.19133998","0.38932315","0.42112933","0.10723804","0.24799156","0.01915444","0.00349","0","0.009","0.65684977","0.05","0.0885275702","4383","0.0824895036","-0.016603096","0.1955564532","9682","0.0914214857","0.0092775982","0.7159159766","35445","-0.030046794","0.0235345077","0.0235903676","0.0470578788","0.258","0.175","0.663","0.0797430735","0.396194","0.0062281879","0.087384","0.171","0.192","0.07639553397893906","0.00841955078125","0.09300000190734864","0.3060000038146973","0.3390000152587891","0.21200000762939453","0.15800000190734864","0.2560000038146973","0.15100000381469728","0.22899999618530273","0.45","0.599","0.428","0.8329135181","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0486985726","PENNYROYAL HEALTHCARE SERVICE INC.","0.0453400504","TENNESSEE STATE DEPATMENT OF HEALTH","0.0352644836","COMMUNITY HEALTH CENTERS OF WESTERN KENTUCKY","0.0277078086"
"37042","Clarksville","TN","6","MATTHEW WALKER HEALTH CENTER","77945","31725","3389","0.1068242711","0.0434793765","0.2005939124","0.0692925833","0.0180973882","-0.029217989","-0.137439552","-540","-0.086544963","0.1119341564","0.0415841584","-0.363196126","-0.015968064","-0.071563089","28336","5384","14130","53497","74556","0.3986426675","1351","0.3104160519","1052","0.2909412806","986","0.14422396","0.40852724","0.48416191","0.13444095","0.27037013","0.02867407","0.008506","0","0.002","0.60774905","0.058","0.0881544503","6735","0.0407974038","-0.002517773","0.1987172775","15182","0.0402905304","0.0163341813","0.7131282723","54483","-0.025296528","0.0559334845","0.0100689405","0.0238945958","0.287","0.189","0.645","0.0678811983","0.355492","0.0215520258","0.074742","0.222","0.202","0.0806979164481163","0.008292056884765624","0.095","0.28299999237060547","0.34400001525878904","0.21799999237060547","0.195","0.3139999961853027","0.15","0.26600000381469724","0.364","0.58","0.45","0.8866922396","PENNYROYAL HEALTHCARE SERVICE INC.","0.0510475066","TENNESSEE STATE DEPATMENT OF HEALTH","0.0274417232","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0259663618","COMMUNITY HEALTH CENTERS OF WESTERN KENTUCKY","0.0044260844"
